fecha,nivel_m,caudal_m3s,lluvia_mm,desbordamiento,caudal_log,nivel_lag1,caudal_lag1,lluvia_3d,lluvia_7d
2020-01-07,1.02,4.7,0.0,0,1.7404661748405046,1.02,1.7404661748405046,0.0,0.0
2020-01-08,1.02,4.7,0.0,0,1.7404661748405046,1.02,1.7404661748405046,0.0,0.0
2020-01-09,1.02,4.7,0.0,0,1.7404661748405046,1.02,1.7404661748405046,0.0,0.0
2020-01-10,1.02,4.7,0.0,0,1.7404661748405046,1.02,1.7404661748405046,0.0,0.0
2020-01-11,1.02,4.7,0.0,0,1.7404661748405046,1.02,1.7404661748405046,0.0,0.0
2020-01-12,1.01,4.52,0.0,0,1.7083778602890038,1.02,1.7404661748405046,0.0,0.0
2020-01-13,1.01,4.52,0.0,0,1.7083778602890038,1.01,1.7083778602890038,0.0,0.0
2020-01-14,1.01,4.52,0.0,0,1.7083778602890038,1.01,1.7083778602890038,0.0,0.0
2020-01-15,0.81,1.74,0.0,0,1.007957920399979,1.01,1.7083778602890038,0.0,0.0
2020-01-16,0.81,1.74,0.2,0,1.007957920399979,0.81,1.007957920399979,0.2,0.2
2020-01-17,0.81,1.74,0.2,0,1.007957920399979,0.81,1.007957920399979,0.4,0.4
2020-01-18,0.81,1.74,3.0,0,1.007957920399979,0.81,1.007957920399979,3.4,3.4
2020-01-19,1.31,11.3,1.2,0,2.509599262378372,0.81,1.007957920399979,4.3999999999999995,4.6
2020-01-20,1.27,10.1,1.0,0,2.4069451083182885,1.31,2.509599262378372,5.199999999999999,5.6
2020-01-21,0.89,2.42,4.6,0,1.2296405510745139,1.27,2.4069451083182885,6.799999999999999,10.2
2020-01-22,0.81,1.74,0.0,0,1.007957920399979,0.89,1.2296405510745139,5.599999999999999,10.2
2020-01-23,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,4.599999999999999,10.0
2020-01-24,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.0,9.799999999999999
2020-01-25,0.81,1.74,1.6,0,1.007957920399979,0.81,1.007957920399979,1.5999999999999992,8.399999999999999
2020-01-26,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,1.5999999999999992,7.199999999999999
2020-01-27,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,1.5999999999999992,6.199999999999999
2020-01-28,0.81,1.74,0.6,0,1.007957920399979,0.81,1.007957920399979,0.5999999999999991,2.2
2020-01-29,0.81,1.74,1.6,0,1.007957920399979,0.81,1.007957920399979,2.1999999999999993,3.8000000000000003
2020-01-30,0.81,1.74,4.2,0,1.007957920399979,0.81,1.007957920399979,6.3999999999999995,8.0
2020-01-31,0.81,1.74,2.0,0,1.007957920399979,0.81,1.007957920399979,7.8,10.0
2020-02-01,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,6.199999999999999,8.400000000000002
2020-02-02,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,1.9999999999999991,8.400000000000002
2020-02-03,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.0,8.400000000000002
2020-02-04,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.0,7.800000000000001
2020-02-05,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.0,6.200000000000001
2020-02-06,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.0,2.0
2020-02-07,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.0,0.0
2020-02-08,0.81,1.74,0.8,0,1.007957920399979,0.81,1.007957920399979,0.7999999999999992,0.8
2020-02-09,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.7999999999999992,0.8
2020-02-10,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.7999999999999992,0.8
2020-02-11,0.81,1.74,0.2,0,1.007957920399979,0.81,1.007957920399979,0.19999999999999912,1.0
2020-02-12,0.81,1.74,0.0,0,1.007957920399979,0.81,1.007957920399979,0.19999999999999912,1.0
2020-02-13,0.81,1.74,0.1,0,1.007957920399979,0.81,1.007957920399979,0.29999999999999916,1.1
2020-02-14,0.8,1.65,0.0,0,0.9745596399981308,0.81,1.007957920399979,0.09999999999999912,1.1
2020-02-15,0.8,1.65,0.0,0,0.9745596399981308,0.8,0.9745596399981308,0.09999999999999912,0.30000000000000004
2020-02-16,0.8,1.65,0.0,0,0.9745596399981308,0.8,0.9745596399981308,0.0,0.30000000000000004
2020-02-17,0.8,1.65,0.3,0,0.9745596399981308,0.8,0.9745596399981308,0.2999999999999991,0.6
2020-02-18,0.8,1.65,0.0,0,0.9745596399981308,0.8,0.9745596399981308,0.2999999999999991,0.39999999999999997
2020-02-19,0.8,1.65,0.0,0,0.9745596399981308,0.8,0.9745596399981308,0.2999999999999991,0.39999999999999997
2020-02-20,0.8,1.65,0.0,0,0.9745596399981308,0.8,0.9745596399981308,0.0,0.29999999999999993
