fecha,nivel_m,caudal_m3s,lluvia_mm,desbordamiento,caudal_log,nivel_lag1,caudal_lag1,lluvia_3d,lluvia_7d
2020-01-07,1.07,194.0,0.0,0,5.272999558563747,1.08,5.298317366548036,0.0,0.0
2020-01-08,1.06,189.0,0.0,0,5.247024072160486,1.07,5.272999558563747,0.0,0.0
2020-01-09,1.03,174.0,0.6,0,5.1647859739235145,1.06,5.247024072160486,0.6,0.6
2020-01-10,1.03,174.0,0.0,0,5.1647859739235145,1.03,5.1647859739235145,0.6,0.6
2020-01-11,1.02,169.0,0.0,0,5.135798437050262,1.03,5.1647859739235145,0.6,0.6
2020-01-12,1.04,179.0,0.0,0,5.19295685089021,1.02,5.135798437050262,0.0,0.6
2020-01-13,1.02,169.0,0.0,0,5.135798437050262,1.04,5.19295685089021,0.0,0.6
2020-01-14,1.02,169.0,0.0,0,5.135798437050262,1.02,5.135798437050262,0.0,0.6
2020-01-15,1.0,159.0,0.0,0,5.075173815233827,1.02,5.135798437050262,0.0,0.6
2020-01-16,0.97,144.0,0.0,0,4.976733742420574,1.0,5.075173815233827,0.0,0.0
2020-01-17,0.94,130.0,0.0,0,4.875197323201151,0.97,4.976733742420574,0.0,0.0
2020-01-18,0.94,129.0,8.8,0,4.867534450455582,0.94,4.875197323201151,8.8,8.8
2020-01-19,1.16,238.0,0.2,0,5.476463551931511,0.94,4.867534450455582,9.0,9.0
2020-01-20,1.13,223.0,0.6,0,5.4116460518550396,1.16,5.476463551931511,9.600000000000001,9.600000000000001
2020-01-21,1.13,223.0,19.2,0,5.4116460518550396,1.13,5.4116460518550396,20.0,28.8
2020-01-22,1.1,209.0,0.0,0,5.3471075307174685,1.13,5.4116460518550396,19.8,28.8
2020-01-23,1.1,209.0,0.0,0,5.3471075307174685,1.1,5.3471075307174685,19.2,28.8
2020-01-24,1.09,204.0,0.0,0,5.3230099791384085,1.1,5.3471075307174685,0.0,28.8
2020-01-25,1.08,199.0,2.2,0,5.298317366548036,1.09,5.3230099791384085,2.2,22.2
2020-01-26,1.15,233.0,0.2,0,5.455321115357702,1.08,5.298317366548036,2.4000000000000004,22.2
2020-01-27,1.06,189.0,0.0,0,5.247024072160486,1.15,5.455321115357702,2.4000000000000004,21.599999999999998
2020-01-28,1.04,179.0,0.0,0,5.19295685089021,1.06,5.247024072160486,0.2,2.4000000000000004
2020-01-29,1.05,184.0,0.4,0,5.220355825078324,1.04,5.19295685089021,0.4,2.8000000000000003
2020-01-30,1.06,189.0,0.0,0,5.247024072160486,1.05,5.220355825078324,0.4,2.8000000000000003
2020-01-31,1.08,199.0,0.0,0,5.298317366548036,1.06,5.247024072160486,0.4,2.8000000000000003
2020-02-01,1.14,228.0,0.0,0,5.43372200355424,1.08,5.298317366548036,0.0,0.6000000000000001
2020-02-02,1.12,218.0,0.0,0,5.389071729816501,1.14,5.43372200355424,0.0,0.4
2020-02-03,1.09,204.0,0.0,0,5.3230099791384085,1.12,5.389071729816501,0.0,0.4
2020-02-04,1.09,204.0,0.0,0,5.3230099791384085,1.09,5.3230099791384085,0.0,0.4
2020-02-05,1.07,194.0,0.0,0,5.272999558563747,1.09,5.3230099791384085,0.0,0.0
2020-02-06,1.06,189.0,0.0,0,5.247024072160486,1.07,5.272999558563747,0.0,0.0
2020-02-07,1.06,189.0,0.0,0,5.247024072160486,1.06,5.247024072160486,0.0,0.0
2020-02-08,1.06,189.0,0.2,0,5.247024072160486,1.06,5.247024072160486,0.2,0.2
2020-02-09,1.03,174.0,0.0,0,5.1647859739235145,1.06,5.247024072160486,0.2,0.2
2020-02-10,1.02,169.0,0.0,0,5.135798437050262,1.03,5.1647859739235145,0.2,0.2
2020-02-11,1.0,159.0,0.0,0,5.075173815233827,1.02,5.135798437050262,0.0,0.2
2020-02-12,0.98,149.0,0.0,0,5.0106352940962555,1.0,5.075173815233827,0.0,0.2
2020-02-13,1.02,169.0,0.0,0,5.135798437050262,0.98,5.0106352940962555,0.0,0.2
2020-02-14,0.94,129.0,0.0,0,4.867534450455582,1.02,5.135798437050262,0.0,0.2
2020-02-15,0.92,119.0,0.0,0,4.787491742782046,0.94,4.867534450455582,0.0,0.0
2020-02-16,0.9,110.0,0.0,0,4.709530201312334,0.92,4.787491742782046,0.0,0.0
2020-02-17,0.89,105.0,0.0,0,4.663439094112067,0.9,4.709530201312334,0.0,0.0
2020-02-18,0.88,100.0,0.0,0,4.61512051684126,0.89,4.663439094112067,0.0,0.0
2020-02-19,0.89,105.0,0.0,0,4.663439094112067,0.88,4.61512051684126,0.0,0.0
2020-02-20,0.89,105.0,0.0,0,4.663439094112067,0.89,4.663439094112067,0.0,0.0
2020-02-21,0.89,105.0,0.0,0,4.663439094112067,0.89,4.663439094112067,0.0,0.0
2020-02-22,0.88,100.0,0.0,0,4.61512051684126,0.89,4.663439094112067,0.0,0.0
2020-02-23,0.86,90.0,0.0,0,4.51085950651685,0.88,4.61512051684126,0.0,0.0
2020-02-24,0.85,85.0,0.0,0,4.454347296253507,0.86,4.51085950651685,0.0,0.0
2020-02-25,0.84,79.0,0.0,0,4.382026634673881,0.85,4.454347296253507,0.0,0.0
2020-02-26,0.84,80.0,0.0,0,4.394449154672439,0.84,4.382026634673881,0.0,0.0
2020-02-27,0.86,90.0,0.0,0,4.51085950651685,0.84,4.394449154672439,0.0,0.0
2020-02-28,0.89,105.0,0.0,0,4.663439094112067,0.86,4.51085950651685,0.0,0.0
2020-02-29,0.98,149.0,0.0,0,5.0106352940962555,0.89,4.663439094112067,0.0,0.0
2020-03-01,0.96,139.0,4.4,0,4.941642422609304,0.98,5.0106352940962555,4.4,4.4
2020-03-02,0.95,134.0,3.4,0,4.90527477843843,0.96,4.941642422609304,7.800000000000001,7.800000000000001
2020-03-03,1.21,263.0,0.6,0,5.575949103146316,0.95,4.90527477843843,8.4,8.4
2020-03-04,1.24,278.0,0.0,0,5.631211781821365,1.21,5.575949103146316,4.0,8.4
2020-03-05,1.37,342.0,0.6,0,5.8377304471659395,1.24,5.631211781821365,1.2,9.0
2020-03-06,1.52,416.0,2.2,0,6.0330862217988015,1.37,5.8377304471659395,2.8000000000000003,11.2
2020-03-07,1.77,540.0,0.0,0,6.293419278846481,1.52,6.0330862217988015,2.8000000000000003,11.2
2020-03-08,1.85,580.0,0.0,0,6.364750756851911,1.77,6.293419278846481,2.2,6.8
2020-03-09,1.84,575.0,0.0,0,6.3561076606958915,1.85,6.364750756851911,0.0,3.4
2020-03-10,1.6,454.0,0.0,0,6.12029741895095,1.84,6.3561076606958915,0.0,2.8
