fecha,nivel_m,caudal_m3s,lluvia_mm,desbordamiento,caudal_log,nivel_lag1,caudal_lag1,lluvia_3d,lluvia_7d
2020-01-07,0.21,1.4,0.0,0,0.8754687373538999,0.21,0.8754687373538999,0.0,0.0
2020-01-08,0.2,1.27,0.0,0,0.8197798314933114,0.21,0.8754687373538999,0.0,0.0
2020-01-09,0.2,1.27,0.0,0,0.8197798314933114,0.2,0.8197798314933114,0.0,0.0
2020-01-10,0.2,1.27,1.0,0,0.8197798314933114,0.2,0.8197798314933114,1.0,1.0
2020-01-11,0.2,1.27,0.0,0,0.8197798314933114,0.2,0.8197798314933114,1.0,1.0
2020-01-12,0.2,1.27,0.0,0,0.8197798314933114,0.2,0.8197798314933114,1.0,1.0
2020-01-13,0.19,1.15,0.0,0,0.7654678421395714,0.2,0.8197798314933114,0.0,1.0
2020-01-14,0.19,1.15,2.2,0,0.7654678421395714,0.19,0.7654678421395714,2.2,3.2
2020-01-15,0.19,1.15,1.1,0,0.7654678421395714,0.19,0.7654678421395714,3.3000000000000003,4.300000000000001
2020-01-16,0.2,1.27,2.2,0,0.8197798314933114,0.19,0.7654678421395714,5.5,6.5
2020-01-17,0.2,1.27,0.0,0,0.8197798314933114,0.2,0.8197798314933114,3.3000000000000003,5.5
2020-01-18,0.2,1.27,9.6,0,0.8197798314933114,0.2,0.8197798314933114,11.8,15.1
2020-01-19,0.24,1.78,1.3,0,1.0224509277025458,0.2,0.8197798314933114,10.9,16.4
2020-01-20,0.22,1.52,0.1,0,0.9242589015233319,0.24,1.0224509277025458,10.999999999999998,16.5
2020-01-21,0.21,1.4,0.5,0,0.8754687373538999,0.22,0.9242589015233319,1.9,14.8
2020-01-22,0.22,1.52,0.1,0,0.9242589015233319,0.21,0.8754687373538999,0.7,13.799999999999999
2020-01-23,0.22,1.52,0.0,0,0.9242589015233319,0.22,0.9242589015233319,0.6,11.6
2020-01-24,0.22,1.52,0.0,0,0.9242589015233319,0.22,0.9242589015233319,0.1,11.6
2020-01-25,0.22,1.52,0.2,0,0.9242589015233319,0.22,0.9242589015233319,0.2,2.2
2020-01-26,0.21,1.4,0.1,0,0.8754687373538999,0.22,0.9242589015233319,0.30000000000000004,1.0
2020-01-27,0.22,1.52,0.1,0,0.9242589015233319,0.21,0.8754687373538999,0.4,1.0
2020-01-28,0.22,1.52,0.0,0,0.9242589015233319,0.22,0.9242589015233319,0.2,0.5
2020-01-29,0.22,1.52,0.0,0,0.9242589015233319,0.22,0.9242589015233319,0.1,0.4
2020-01-30,0.23,1.65,0.0,0,0.9745596399981308,0.22,0.9242589015233319,0.0,0.4
2020-01-31,0.23,1.65,0.0,0,0.9745596399981308,0.23,0.9745596399981308,0.0,0.4
2020-02-01,0.23,1.65,0.0,0,0.9745596399981308,0.23,0.9745596399981308,0.0,0.2
2020-02-02,0.23,1.65,0.0,0,0.9745596399981308,0.23,0.9745596399981308,0.0,0.1
2020-02-03,0.23,1.65,0.0,0,0.9745596399981308,0.23,0.9745596399981308,0.0,0.0
2020-02-04,0.23,1.65,0.0,0,0.9745596399981308,0.23,0.9745596399981308,0.0,0.0
2020-02-05,0.22,1.52,0.0,0,0.9242589015233319,0.23,0.9745596399981308,0.0,0.0
2020-02-06,0.22,1.52,0.0,0,0.9242589015233319,0.22,0.9242589015233319,0.0,0.0
2020-02-07,0.22,1.52,0.0,0,0.9242589015233319,0.22,0.9242589015233319,0.0,0.0
2020-02-08,0.22,1.52,3.9,0,0.9242589015233319,0.22,0.9242589015233319,3.9,3.9
2020-02-09,0.21,1.4,0.0,0,0.8754687373538999,0.22,0.9242589015233319,3.9,3.9
2020-02-10,0.21,1.4,0.0,0,0.8754687373538999,0.21,0.8754687373538999,3.9,3.9
2020-02-11,0.21,1.4,0.7,0,0.8754687373538999,0.21,0.8754687373538999,0.7,4.6
2020-02-12,0.21,1.4,0.0,0,0.8754687373538999,0.21,0.8754687373538999,0.7,4.6
2020-02-13,0.21,1.4,0.0,0,0.8754687373538999,0.21,0.8754687373538999,0.7,4.6
2020-02-14,0.21,1.4,0.0,0,0.8754687373538999,0.21,0.8754687373538999,0.0,4.6
