fecha,nivel_m,caudal_m3s,lluvia_mm,desbordamiento,caudal_log,nivel_lag1,caudal_lag1,lluvia_3d,lluvia_7d
2020-01-07,2.69,190.0,0.0,0,5.25227342804663,2.74,5.298317366548036,0.0,0.0
2020-01-08,2.67,186.0,0.0,0,5.231108616854587,2.69,5.25227342804663,0.0,0.0
2020-01-09,2.61,175.0,0.0,0,5.170483995038151,2.67,5.231108616854587,0.0,0.0
2020-01-10,2.58,169.0,0.0,0,5.135798437050262,2.61,5.170483995038151,0.0,0.0
2020-01-11,2.56,166.0,0.0,0,5.117993812416755,2.58,5.135798437050262,0.0,0.0
2020-01-12,2.63,179.0,0.0,0,5.19295685089021,2.56,5.117993812416755,0.0,0.0
2020-01-13,2.57,167.0,0.0,0,5.123963979403259,2.63,5.19295685089021,0.0,0.0
2020-01-14,2.56,166.0,0.0,0,5.117993812416755,2.57,5.123963979403259,0.0,0.0
2020-01-15,2.5,155.0,0.0,0,5.049856007249537,2.56,5.117993812416755,0.0,0.0
2020-01-16,2.38,133.0,0.0,0,4.897839799950911,2.5,5.049856007249537,0.0,0.0
2020-01-17,2.33,125.0,0.0,0,4.836281906951478,2.38,4.897839799950911,0.0,0.0
2020-01-18,2.32,124.0,0.0,0,4.8283137373023015,2.33,4.836281906951478,0.0,0.0
2020-01-19,2.83,216.0,0.0,0,5.37989735354046,2.32,4.8283137373023015,0.0,0.0
2020-01-20,2.9,229.0,0.0,0,5.438079308923196,2.83,5.37989735354046,0.0,0.0
2020-01-21,2.85,219.0,0.0,0,5.393627546352362,2.9,5.438079308923196,0.0,0.0
2020-01-22,2.73,197.0,0.0,0,5.288267030694535,2.85,5.393627546352362,0.0,0.0
2020-01-23,2.64,180.0,0.0,0,5.198497031265826,2.73,5.288267030694535,0.0,0.0
2020-01-24,2.75,201.0,0.0,0,5.308267697401205,2.64,5.198497031265826,0.0,0.0
2020-01-25,2.69,190.0,0.0,0,5.25227342804663,2.75,5.308267697401205,0.0,0.0
2020-01-26,2.61,175.0,0.0,0,5.170483995038151,2.69,5.25227342804663,0.0,0.0
2020-01-27,2.69,190.0,0.0,0,5.25227342804663,2.61,5.170483995038151,0.0,0.0
2020-01-28,2.6,173.0,0.0,0,5.159055299214529,2.69,5.25227342804663,0.0,0.0
2020-01-29,2.65,182.0,0.0,0,5.209486152841421,2.6,5.159055299214529,0.0,0.0
2020-01-30,2.66,184.0,0.0,0,5.220355825078324,2.65,5.209486152841421,0.0,0.0
2020-01-31,2.73,197.0,0.0,0,5.288267030694535,2.66,5.220355825078324,0.0,0.0
2020-02-01,2.89,227.0,0.0,0,5.429345628954441,2.73,5.288267030694535,0.0,0.0
2020-02-02,2.81,212.0,0.0,0,5.3612921657094255,2.89,5.429345628954441,0.0,0.0
2020-02-03,2.75,201.0,0.0,0,5.308267697401205,2.81,5.3612921657094255,0.0,0.0
2020-02-04,2.73,197.0,0.0,0,5.288267030694535,2.75,5.308267697401205,0.0,0.0
2020-02-05,2.71,193.0,0.0,0,5.267858159063328,2.73,5.288267030694535,0.0,0.0
2020-02-06,2.66,184.0,0.0,0,5.220355825078324,2.71,5.267858159063328,0.0,0.0
2020-02-07,2.65,182.0,0.0,0,5.209486152841421,2.66,5.220355825078324,0.0,0.0
2020-02-08,2.64,180.0,0.0,0,5.198497031265826,2.65,5.209486152841421,0.0,0.0
2020-02-09,2.55,164.0,0.0,0,5.10594547390058,2.64,5.198497031265826,0.0,0.0
2020-02-10,2.5,155.0,0.0,0,5.049856007249537,2.55,5.10594547390058,0.0,0.0
2020-02-11,2.47,149.0,0.0,0,5.0106352940962555,2.5,5.049856007249537,0.0,0.0
2020-02-12,2.38,133.0,0.0,0,4.897839799950911,2.47,5.0106352940962555,0.0,0.0
2020-02-13,2.3,121.0,0.0,0,4.804021044733257,2.38,4.897839799950911,0.0,0.0
2020-02-14,2.26,115.0,0.0,0,4.7535901911063645,2.3,4.804021044733257,0.0,0.0
2020-02-15,2.21,107.0,0.0,0,4.68213122712422,2.26,4.7535901911063645,0.0,0.0
2020-02-16,2.13,95.0,0.0,0,4.564348191467836,2.21,4.68213122712422,0.0,0.0
2020-02-17,2.07,86.0,0.0,0,4.465908118654584,2.13,4.564348191467836,0.0,0.0
2020-02-18,2.08,88.0,0.0,0,4.48863636973214,2.07,4.465908118654584,0.0,0.0
2020-02-19,2.08,88.0,0.0,0,4.48863636973214,2.08,4.48863636973214,0.0,0.0
2020-02-20,2.09,89.0,0.0,0,4.499809670330265,2.08,4.48863636973214,0.0,0.0
2020-02-21,2.14,96.0,0.0,0,4.574710978503383,2.09,4.499809670330265,0.0,0.0
2020-02-22,2.04,83.0,0.0,0,4.430816798843313,2.14,4.574710978503383,0.0,0.0
2020-02-23,2.01,79.0,0.0,0,4.382026634673881,2.04,4.430816798843313,0.0,0.0
2020-02-24,1.96,73.0,0.0,0,4.30406509320417,2.01,4.382026634673881,0.0,0.0
2020-02-25,2.0,78.0,0.0,0,4.3694478524670215,1.96,4.30406509320417,0.0,0.0
2020-02-26,2.03,81.0,0.0,0,4.406719247264253,2.0,4.3694478524670215,0.0,0.0
2020-02-27,2.06,85.0,0.0,0,4.454347296253507,2.03,4.406719247264253,0.0,0.0
2020-02-28,2.11,92.0,0.0,0,4.532599493153256,2.06,4.454347296253507,0.0,0.0
2020-02-29,2.41,138.0,0.0,0,4.9344739331306915,2.11,4.532599493153256,0.0,0.0
2020-03-01,2.34,127.0,0.0,0,4.852030263919617,2.41,4.9344739331306915,0.0,0.0
2020-03-02,2.33,125.0,0.0,0,4.836281906951478,2.34,4.852030263919617,0.0,0.0
2020-03-03,3.13,274.0,0.0,0,5.616771097666572,2.33,4.836281906951478,0.0,0.0
2020-03-04,3.14,276.0,0.0,0,5.6240175061873385,3.13,5.616771097666572,0.0,0.0
2020-03-05,3.47,344.0,0.0,0,5.84354441703136,3.14,5.6240175061873385,0.0,0.0
2020-03-06,3.79,418.0,0.0,0,6.037870919922137,3.47,5.84354441703136,0.0,0.0
2020-03-07,4.3,555.0,0.0,0,6.320768294250582,3.79,6.037870919922137,0.0,0.0
2020-03-08,4.42,590.0,0.0,0,6.3818160174060985,4.3,6.320768294250582,0.0,0.0
2020-03-09,4.4,584.0,0.0,0,6.371611847231857,4.42,6.3818160174060985,0.0,0.0
2020-03-10,3.9,444.0,0.0,0,6.09807428216624,4.4,6.371611847231857,0.0,0.0
2020-03-11,3.76,411.0,0.0,0,6.021023349349527,3.9,6.09807428216624,0.0,0.0
2020-03-12,3.29,307.0,0.0,0,5.730099782973574,3.76,6.021023349349527,0.0,0.0
2020-03-13,3.18,284.0,0.0,0,5.652489180268651,3.29,5.730099782973574,0.0,0.0
